ID,Block,Population,Tree,Acorn,Coastal_NonCoastal,Region,Distance_from_LS_in_Km,Distance_from_LS_in_mi,Latitude,Longitude,Acorn_Weight,Rooted__Yes_No_,Germited,Julian_Date_Germition,Log_Julian_Date_Germition_,X06_17_19_Height,Early_Growth_rate,X08_19_19_Height,Late_Growth_rate,Height_Growth_Rate,X06_24_19_Diameter,Early_Diameter_rate,Late_diameter_rate,Diameter_Growth_Rate,X06_17_19_Leaves,X06_24_19_Leaves,weight_g,leaf_area_cm2,SLA_cm2_g_,Log_SLA_cm2_g,Survived_Season__1_YES_,Mean_Annual_Temp,Isothermality,Temperature_Seasolity,Max_Temperature_of_Warmest_Month,Min__Temperature_of_Coldest_Month,Annual_Precipitation,Precipitation_of_Wettest_Month,Precipitation_of_Driest_Month,Precipitation_Seasolity__Coefficient_of_Variation_,Precipitation_of_Warmest_Quarter,Precipitation_of_Coldest_Quarter,Hardiness_Zone
1112,4,FF,9,26,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,6.0668,1,1,149,5.003946306,10.5,2.3,19.1,1.228571429,1.327272727,1.83,0.15,0.02,0.088181818,6,6,0.1379,31.2,226.2509065,5.421644589,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1113,4,TG,10,14,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,2.8381,1,1,149,5.003946306,11.5,2.75,11.6,,0.663636364,0.83,-0.17,0,0.06,5,5,0.173,31.38,181.3872832,5.200634432,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1114,4,GL,3,19,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,2.7006,1,1,157,5.056245805,7,,6.1,,,1.66,,0.112,,5,5,0.0674,18.14,269.1394659,5.595229706,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1115,4,JC,2,3,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,4.1144,0,0,,,,,,,,,,,,,,,,,,0,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
1116,4,NJ,11,2,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,2.0929,0,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
1117,4,MS,8,3,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.332,0,0,,,,,,,,,,,,,,,,,,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
1118,4,NJ,9,4,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.7831,1,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
1119,4,TG,1,4,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.3703,1,1,143,4.96284463,7.6,0.475,7.6,,0,1.81,0.0575,0,0.043636364,5,5,0.1376,26.28,190.9883721,5.252212547,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1120,4,TG,7,39,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.2049,1,1,136,4.912654886,9.1,0.5,13.6,0.514285714,0.418181818,2.22,0.1,0.022,0.078181818,5,5,0.1638,31.48,192.1855922,5.258461531,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1121,4,GL,7,11,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.683,1,1,147,4.990432587,9.2,1.575,14.5,0.642857143,0.681818182,2.03,0.125,0.06,0.094545455,4,4,0.1314,29.44,224.0487062,5.411863467,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1122,4,TG,3,1,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.5727,1,1,143,4.96284463,9.2,0.725,9.8,1.314285714,0.081818182,1.71,0.07,0.006,0.063636364,3,3,0.1593,34.56,216.9491525,5.379663006,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1123,4,BS,2,13,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.5169,1,1,143,4.96284463,9.4,1.6,9.6,0.014285714,0.236363636,2.11,0.08,-0.024,0.033636364,4,4,0.1358,24.49,180.3387334,5.194836935,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1124,4,GL,3,15,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.7471,1,1,151,5.017279837,15.3,3.775,16.4,0.128571429,1.172727273,1.68,0.0275,0.07,0.097272727,5,5,0.2318,44.26,190.9404659,5.251961683,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1125,4,SC,10,29,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.108,0,1,162,5.087596335,4.9,,8.1,0.442857143,,1.55,,0.02,,6,6,0.0775,19.39,250.1935484,5.522234812,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1126,4,FF,14,6,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.5508,1,1,147,4.990432587,10.5,2,12.5,0.257142857,0.5,2.08,0.085,0.106,0.103636364,5,5,0.1393,24.21,173.7975592,5.157891169,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1127,4,TG,14,31,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.9846,1,1,149,5.003946306,9.3,1.9,9.8,0.042857143,0.436363636,2.28,0.135,0.018,0.092727273,3,3,0.675,107.67,159.5111111,5.072113582,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1128,4,GL,3,7,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.2528,1,1,157,5.056245805,11.2,,11.7,0.057142857,,2,,0.082,,9,7,0.2749,60.14,218.770462,5.388023061,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1129,4,FF,7,12,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.8079,0,1,162,5.087596335,5.5,,6.4,0.128571429,,1.46,,0.07,,4,4,0.1423,32.08,225.4392129,5.418050557,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1130,4,TG,15,3,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,8.6007,1,1,151,5.017279837,14.9,,21.9,0.971428571,1.781818182,2.19,0.2,-0.016,0.133636364,5,5,0.2886,51.6,178.7941788,5.186235305,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1131,4,TG,3,49,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.6783,0,0,,,,,,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1132,4,MS,7,8,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.3331,1,1,149,5.003946306,11.1,2.15,11.1,0,0.390909091,2.12,0.0775,0.04,0.061818182,5,5,0.1503,26.91,179.0419162,5.187619947,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
1133,4,TG,3,37,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,2.8409,1,0,,,,,,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1134,4,TG,12,4,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8002,0,1,155,5.043425117,1.5,,,,,0.74,,,,3,3,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1135,4,GL,9,3,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,5.7589,0,1,155,5.043425117,11.5,,13,0.114285714,1.136363636,2.19,0.27,0.168,0.16,5,6,0.3999,80.65,201.6754189,5.306659568,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1136,4,SC,3,19,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.3726,1,1,155,5.043425117,9,,12.5,0.485714286,1.027272727,1.82,0.1825,0.25,0.099090909,5,5,0.1448,29.75,205.4558011,5.325230931,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1137,4,SC,3,3,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.5765,1,1,155,5.043425117,7.9,,15.6,1.1,1.372727273,1.36,0.1375,0.13,0.15,3,3,0.1251,25.35,202.6378897,5.311420592,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1138,4,TG,3,29,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.9809,1,1,147,4.990432587,6.9,0.525,8.1,0.157142857,0.127272727,1.64,0.0675,0.026,0.029090909,5,5,0.1573,36.13,229.6884933,5.436724014,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1139,4,TG,2,44,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.922,1,1,143,4.96284463,9,1.125,9,0,0.163636364,2.05,0.1125,0.05,0.077272727,5,5,0.2143,38.06,177.6014932,5.179542238,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1140,4,FF,12,2,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.4022,1,1,151,5.017279837,10.1,2.275,10,,0.536363636,1.96,0.175,0.03,0.093636364,6,6,0.1163,24,206.3628547,5.32963605,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1141,4,NJ,7,28,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.9721,1,1,176,5.170483995,,,5.5,0.571428571,,0.82,,0.054,,,,0.0554,17.15,309.566787,5.735173859,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
1142,4,TG,1,8,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.1009,1,1,147,4.990432587,7.9,1.05,14.9,0.8,0.672727273,2.12,0.2075,0.02,0.088181818,5,5,0.1558,36.3,232.9910141,5.450999887,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1143,4,TG,2,52,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.1869,1,1,151,5.017279837,7,1.45,7.2,0.028571429,0.445454545,1.96,0.1025,0.066,0.047272727,6,6,0.0634,16.12,254.2586751,5.538352155,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1144,4,GL,7,3,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.2723,0,0,,,,,,,,,,,,,,,,,,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1145,4,TG,10,18,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8328,1,1,149,5.003946306,8.5,1.75,13,0.642857143,0.727272727,1.82,0.05,0.008,0.070909091,5,5,0.2413,56.07,232.3663489,5.448315216,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1146,4,SC,2,18,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.8831,1,1,149,5.003946306,14,3.325,21.6,1.085714286,1.645454545,1.91,0.0825,0.03,0.069090909,5,5,0.1328,27.42,206.4759036,5.330183716,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1147,4,SC,9,25,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.6854,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1148,4,GL,7,7,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.9832,1,1,149,5.003946306,10.5,2.375,19.6,1.214285714,1.336363636,1.9,0.0925,0.04,0.083636364,5,5,0.2295,50.43,219.7385621,5.392438486,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1149,4,FF,13,18,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.8984,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1150,4,TG,4,36,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.2535,1,1,159,5.068904202,11.2,,19.5,1.185714286,,1.97,,0.102,,6,6,0.2111,42.57,201.657982,5.306573104,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1151,4,FF,1,4,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.5268,1,1,147,4.990432587,13.7,3.025,14.7,0.1,1.190909091,2.19,0.225,0.074,0.150909091,6,6,0.2969,60.58,204.0417649,5.318324703,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1152,4,GL,11,22,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.7256,1,1,155,5.043425117,15.1,,15.9,0.1,1.263636364,2.07,0.085,0.106,0.112727273,6,6,0.2138,38.97,182.2731525,5.2055064,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1153,4,TG,5,13,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.4109,1,1,147,4.990432587,6.4,1.225,12.1,0.8,0.681818182,2.08,0.13,0.054,0.068181818,7,7,0.1841,39.46,214.3400326,5.367563691,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1154,4,TG,14,3,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.4652,1,1,147,4.990432587,7.4,0.8,14.7,1.042857143,0.763636364,2.25,0.04,0.008,0.054545455,4,4,0.2541,49.89,196.3400236,5.279847971,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1155,4,JC,1,8,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,2.967,0,0,,,,,,,,,,,,,,,,,,0,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
1156,4,TG,3,41,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.6495,1,1,147,4.990432587,4.6,0.6,8,0.471428571,0.354545455,1.93,0.0725,0.154,0.048181818,5,5,0.1315,31.13,236.730038,5.466920412,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1157,4,FF,11,2,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.2551,1,1,149,5.003946306,11,2.125,11.3,0.028571429,0.2,1.196,-0.141,0.06,0.03,,4,0.1601,34.1,212.9918801,5.361254043,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1158,4,TG,12,8,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.5857,1,1,147,4.990432587,5.8,0.85,5.8,,0.081818182,1.85,0.1475,0.12,0.138181818,5,5,0.2115,45.24,213.9007092,5.365511932,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1159,4,SC,10,5,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.5673,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1160,4,SC,9,17,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.9901,1,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1161,4,TG,1,12,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.3144,1,1,143,4.96284463,6.6,0.425,19.2,1.728571429,1.172727273,1.98,0.09,0.002,0.074545455,5,4,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1162,4,TG,5,17,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.5352,1,1,143,4.96284463,11.5,2.3,12,0.071428571,0.909090909,1.81,0.2125,0.066,0.121818182,7,7,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1163,4,GL,2,2,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,5.5112,1,1,151,5.017279837,14,,15.6,0.157142857,1.218181818,2.47,0.095,-0.034,0.016363636,5,5,,,,,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1164,4,MS,5,4,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,6.4122,1,1,149,5.003946306,12.6,2.9,20,0.928571429,1.336363636,2.36,0.29,0.016,0.147272727,6,6,0.2794,42.58,152.3979957,5.026495492,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
1165,4,SC,7,9,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.4876,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1166,4,TG,5,9,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.4991,1,1,147,4.990432587,8.5,1.575,9.2,,0.218181818,1.84,0.0625,0.06,0.07,6,6,0.1568,34.44,219.6428571,5.392002851,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1167,4,SC,11,1,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.3437,0,1,157,5.056245805,7.7,,8,0.042857143,,2.07,0.07,0.0732,0.031454545,6,6,0.1376,33.79,245.5668605,5.503569254,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1168,4,MS,4,3,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.4284,0,0,,,,,,,,,,,,,,,,,,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
1169,4,MS,9,9,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,5.0639,1,1,147,4.990432587,8.2,1.175,8.5,0.042857143,0.063636364,2.18,0.125,0.02,0.068181818,7,7,0.1302,26.25,201.6129032,5.306349538,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
1170,4,NJ,6,4,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.0472,0,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
1171,4,TG,1,24,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.9494,0,0,,,,,,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1172,4,TG,2,8,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.9748,1,1,143,4.96284463,9,0.5,21,1.314285714,1.118181818,2.56,0.2175,0.062,0.159090909,4,4,0.2856,56.68,198.4593838,5.290584463,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1173,4,SC,10,13,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.8298,1,1,143,4.96284463,12,2.525,24.9,1.757142857,1.6,2.16,0.0975,0.134,0.139090909,6,6,0.2761,57.17,207.0626585,5.333021445,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1174,4,SC,2,2,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.832,1,1,149,5.003946306,14.1,3.275,21,0.957142857,1.5,2.12,0.12,0.082,0.111818182,4,4,0.2567,53.18,207.1679003,5.333529577,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1175,4,BS,10,17,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.0804,1,1,143,4.96284463,9.5,0.25,20.6,1.471428571,1.027272727,2.52,0.1975,-0.06,0.045454545,4,4,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1176,4,BS,8,8,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.4615,0,0,,,,,,,,,,,,,,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1177,4,TG,7,3,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.4589,1,1,143,4.96284463,11.5,0.725,20.3,0.042857143,0.972727273,1.99,0.0575,0.016,0.056363636,4,8,0.3167,70.77,223.4606883,5.409235508,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1178,4,SC,10,1,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.2392,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
1179,4,BS,9,6,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.8003,1,1,149,5.003946306,14.4,3.475,13.2,,1.090909091,2.48,0.07,0.054,0.061818182,8,8,0.1714,33.93,197.957993,5.288054852,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1180,4,BS,8,4,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,2.984,1,1,149,5.003946306,10,2.15,19,1.228571429,1.181818182,2.24,0.025,0.05,0.019090909,5,5,0.1206,29.19,242.039801,5.48910218,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1181,4,BS,11,10,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.7314,1,1,151,5.017279837,5.7,,14.6,1.085714286,1.118181818,1.66,0.02,0.166,0.114545455,6,6,,,,,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1182,4,FF,13,26,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.7003,0,1,172,5.147494477,0.5,,8.2,0.371428571,,1.21,,0.048,,,2,0.0746,21.05,282.1715818,5.642515332,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1183,4,FF,4,13,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,5.1438,1,1,143,4.96284463,16.6,3.45,16.7,0.014285714,0.936363636,2.01,0.02,0.046,0.07,4,4,0.2108,41.91,198.8140417,5.292369924,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1184,4,FF,4,17,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.0057,1,1,149,5.003946306,13.5,3.025,13.9,0.057142857,0.809090909,1.73,0.0325,0.13,0.083636364,4,4,0.1727,35.52,205.6745802,5.326295212,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1185,4,TG,6,23,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.2197,1,1,138,4.927253685,9.2,0.575,9.1,,0.009090909,1.9,0.02,0.05,0.028181818,4,4,0.4054,79.45,195.9792797,5.278008938,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1186,4,GL,3,3,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.1853,0,1,159,5.068904202,12.3,,13.6,0.185714286,,1.85,0.0275,0.112,0.048181818,4,4,0.0772,18.69,242.0984456,5.489344443,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1187,4,TG,11,22,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.783,1,1,143,4.96284463,9.7,0.3,10.1,0.057142857,0.072727273,2.16,0.04,0,0.055454545,5,5,0.2041,45.97,225.2327291,5.417134219,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1188,4,JC,1,4,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,3.0237,0,1,177,5.176149733,,,7,,,,,0.15,,,,0.0724,19.59,270.5801105,5.600568212,1,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
1189,4,GL,5,6,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,2.6722,0,0,,,,,,,,,,,,,,,,,,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1190,4,NJ,6,8,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,7.2426,1,1,143,4.96284463,6,0.625,8.1,0.271428571,0.236363636,1.77,0.0675,0.086,0.046363636,6,6,0.1307,25.56,195.5623565,5.275879288,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
1191,4,TG,5,21,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,7.0366,1,1,155,5.043425117,9.2,,10.1,0.128571429,,1.55,0.0375,0.062,0.083636364,4,4,0.254,47.47,186.8897638,5.230518945,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
1192,4,GL,7,15,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.4348,1,1,143,4.96284463,9.6,0.875,9.5,,0,2.12,0.03,0.018,0.037272727,6,6,,,,,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
1193,4,BS,9,2,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,4.175,1,1,143,4.96284463,10.8,1.05,10.8,0,0.027272727,1.76,0.04,0.072,0.020909091,6,6,0.1011,22.74,224.925816,5.415770641,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
1194,4,FF,7,4,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.1828,0,1,177,5.176149733,,,4.2,,,,,0.082,,,,0.1023,25.15,245.8455523,5.504703503,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
1195,4,NJ,8,2,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.4925,0,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
